date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,currency,change,changePercent,label,changeOverTime
2012-05-31,63.73,67.1,68.29,63.63,7766416,9.24,9.55,10.04,9.05,55031378,,-0.5658,-5.948,"May 31, 12",5.715496
2012-06-01,65.94,61.86,64.63,61.8,5313908,9.39,8.85,9.4,9.06,36499044,,-0.07,-0.7868,"Jun 1, 12",5.81628
2012-06-04,66.0,64.3,66.44,63.95,5156620,9.61,9.27,9.55,9.15,35846281,,0.2976,3.3039,"Jun 4, 12",5.979711
2012-06-05,65.0,68.26,68.71,64.42,3476383,9.53,9.65,9.53,9.28,24383247,,-0.0253,-0.2621,"Jun 5, 12",6.106697
2012-06-06,68.35,68.02,71.41,67.03,4426689,9.86,9.54,10.01,9.63,31296342,,0.15,1.6289,"Jun 6, 12",6.105917
2012-06-07,66.64,68.8,67.3,65.16,3066370,9.48,9.63,9.81,9.6,21278453,,-0.1817,-1.9438,"Jun 7, 12",5.867778
2012-06-08,68.89,64.95,67.27,64.09,3166927,9.62,9.3,9.46,9.4,22263108,,0.144,1.594,"Jun 8, 12",5.990128
2012-06-11,63.0,68.82,68.63,63.4,3438504,9.0,9.9,9.8,9.0,23694259,,-0.3825,-4.2018,"Jun 11, 12",5.7408
2012-06-12,65.27,65.5,65.01,63.38,2995009,9.0,9.22,9.5,9.3,21237834,,0.003,0.0327,"Jun 12, 12",5.670359
2012-06-13,65.19,65.0,65.63,64.68,2593783,9.36,9.15,9.28,9.24,18110980,,-0.0273,-0.3155,"Jun 13, 12",5.908094
2012-06-14,65.49,64.58,63.7,62.13,3768842,9.32,9.05,9.26,8.88,26396804,,-0.0245,-0.2747,"Jun 14, 12",5.822487
2012-06-15,68.39,65.62,68.15,63.35,4778225,9.6,9.28,9.71,9.0,33641735,,0.4612,5.0866,"Jun 15, 12",5.945816
2012-06-18,69.78,67.43,69.13,65.44,3336042,9.93,9.41,9.92,9.33,23055273,,0.1391,1.4924,"Jun 18, 12",6.159418
2012-06-19,70.62,67.6,73.97,69.64,4129466,10.38,9.82,10.24,9.83,28183305,,0.4565,4.778,"Jun 19, 12",6.674483
2012-06-20,69.58,70.05,70.3,68.06,3950921,9.89,10.31,10.04,9.99,27857517,,-0.2433,-2.4028,"Jun 20, 12",6.48482
2012-06-21,66.79,71.44,68.86,67.94,2609456,9.62,10.08,10.03,9.45,18530377,,-0.3453,-3.5596,"Jun 21, 12",5.997553
2012-06-22,70.55,68.28,70.3,67.4,2642934,9.73,9.9,10.24,9.65,18934685,,0.3013,3.1869,"Jun 22, 12",6.288611
2012-06-25,68.11,70.54,69.53,66.7,4428291,9.83,9.82,9.95,9.75,31846522,,-0.1211,-1.2551,"Jun 25, 12",6.21762
2012-06-26,68.0,69.47,68.99,69.04,2296260,9.59,9.9,9.87,9.69,16039645,,-0.0328,-0.3449,"Jun 26, 12",6.065287
2012-06-27,69.43,68.71,67.61,67.1,2284204,9.7,9.93,9.69,9.53,15943182,,-0.046,-0.4764,"Jun 27, 12",6.16876
2012-06-28,69.92,67.2,70.85,66.42,2257383,9.89,9.89,10.03,9.5,15462548,,0.129,1.3647,"Jun 28, 12",6.11013
2012-06-29,68.98,70.1,71.57,69.97,2875427,10.23,10.23,9.92,9.84,20524592,,0.1635,1.7,"Jun 29, 12",6.484005
2012-07-02,70.45,69.44,70.7,69.87,1942302,9.84,10.13,10.25,9.75,13569943,,-0.0937,-0.9478,"Jul 2, 12",6.287611
2012-07-03,74.82,70.21,75.07,70.34,3680549,10.5,9.83,10.7,9.85,25320956,,0.6076,6.1897,"Jul 3, 12",6.654433
2012-07-05,84.69,76.33,84.1,77.06,15161098,12.07,11.08,12.25,10.86,107773632,,1.44,13.8695,"Jul 5, 12",7.846527
2012-07-06,81.97,84.38,87.7,81.1,12371564,11.9,12.46,12.3,11.64,87532722,,0.0247,0.2093,"Jul 6, 12",7.874403
2012-07-09,84.86,83.8,87.8,81.14,6204336,12.21,12.34,12.05,11.72,44559899,,0.1611,1.3878,"Jul 9, 12",8.023686
2012-07-10,80.41,84.28,84.8,83.38,5051939,11.7,12.31,12.45,11.63,35604742,,-0.4029,-3.451,"Jul 10, 12",7.58134
2012-07-11,82.18,81.4,88.86,80.9,6214952,11.94,11.67,12.46,11.43,43467126,,0.208,1.7772,"Jul 11, 12",7.823183
2012-07-12,87.01,82.31,89.3,81.3,6159903,12.51,12.17,12.26,11.6,42449642,,0.4855,4.1384,"Jul 12, 12",8.02007
2012-07-13,88.1,87.67,87.21,86.75,5710014,12.2,12.54,12.77,12.54,40254432,,-0.01,-0.0839,"Jul 13, 12",8.211403
2012-07-16,83.2,88.98,86.86,82.85,3036766,12.1,12.2,12.68,12.1,21962041,,-0.2749,-2.2902,"Jul 16, 12",7.806598
2012-07-17,83.06,84.27,85.97,81.3,3977387,12.04,12.36,12.36,12.03,28485217,,-0.1779,-1.5111,"Jul 17, 12",7.963228
2012-07-18,84.71,85.21,86.91,81.04,3161109,11.81,11.9,12.32,11.95,21934499,,-0.0744,-0.643,"Jul 18, 12",7.741747
2012-07-19,86.43,85.96,85.85,81.92,4362441,11.98,11.76,12.67,11.71,29300791,,0.2684,2.3276,"Jul 19, 12",7.799875
2012-07-20,83.95,83.55,84.98,84.1,3520766,12.16,12.28,11.95,12.03,24575323,,-0.1936,-1.5851,"Jul 20, 12",7.90171
2012-07-23,82.53,82.25,85.15,80.8,4482293,11.98,12.01,11.9,11.26,32527921,,-0.275,-2.307,"Jul 23, 12",7.781904
2012-07-24,81.38,84.47,82.48,79.73,9251525,11.73,12.1,11.89,11.46,67728813,,0.0659,0.582,"Jul 24, 12",7.677085
2012-07-25,62.42,64.22,68.0,60.1,25623772,9.03,9.44,9.74,8.78,177404675,,-3.0,-25.3965,"Jul 25, 12",5.394525
2012-07-26,58.76,61.1,61.85,57.06,11930913,8.52,8.88,8.5,8.35,82660333,,-0.4883,-5.6244,"Jul 26, 12",5.22442
2012-07-27,59.33,57.51,60.05,58.0,5562814,8.5,8.3,8.71,8.41,39264716,,0.2785,3.5096,"Jul 27, 12",5.223737
2012-07-30,60.47,61.87,62.27,57.71,4439850,8.43,8.54,8.79,8.19,30127954,,-0.1711,-2.0178,"Jul 30, 12",5.128938
2012-07-31,57.47,58.08,60.8,56.64,2546361,8.39,8.26,8.74,8.11,17615688,,-0.129,-1.5925,"Jul 31, 12",5.011921
2012-08-01,56.0,58.88,58.45,55.8,4933563,7.8,8.4,8.64,7.9,34094795,,-0.336,-4.3252,"Aug 1, 12",4.945004
2012-08-02,56.36,56.06,58.35,54.45,3432416,7.9,7.83,8.09,7.82,24054178,,-0.09,-1.203,"Aug 2, 12",4.876905
2012-08-03,55.23,56.32,56.95,54.01,5490463,7.7,8.11,8.11,7.75,38032336,,0.0058,0.0751,"Aug 3, 12",4.873826
2012-08-06,59.57,56.21,57.68,55.25,4165845,8.48,7.8,8.42,8.07,29347746,,0.4162,5.4644,"Aug 6, 12",5.169861
2012-08-07,58.6,58.8,59.51,58.11,4600506,8.28,8.28,8.8,8.14,32238172,,0.1606,2.0412,"Aug 7, 12",5.225045
2012-08-08,58.4,59.58,60.75,57.94,2632316,8.48,8.37,8.68,8.41,18728431,,-0.0147,-0.176,"Aug 8, 12",5.19218
2012-08-09,59.45,58.22,60.19,58.9,2474075,8.49,8.29,8.52,8.26,16712789,,0.0159,0.1936,"Aug 9, 12",5.324299
2012-08-10,61.6,60.41,62.14,59.6,5029529,8.86,8.57,8.8,8.52,36428128,,0.2942,3.5177,"Aug 10, 12",5.379675
2012-08-13,62.58,63.04,62.93,60.8,4779851,8.93,8.96,8.83,8.61,34464668,,0.0016,0.0181,"Aug 13, 12",5.458028
2012-08-14,62.6,62.95,66.1,61.36,6993415,9.07,8.76,9.22,8.8,49806808,,0.2724,3.1114,"Aug 14, 12",5.769613
2012-08-15,65.81,62.94,66.02,62.17,4420352,9.32,9.3,9.2,9.04,31827405,,0.2159,2.4732,"Aug 15, 12",5.920537
2012-08-16,66.42,66.08,65.99,64.0,2589693,9.54,9.42,9.51,9.4,18010090,,0.15,1.7135,"Aug 16, 12",5.954783
2012-08-17,65.83,67.88,67.87,63.56,3316161,9.2,9.32,9.71,9.19,22882551,,-0.091,-0.9788,"Aug 17, 12",5.946234
2012-08-20,65.26,65.18,68.05,63.62,3811910,9.48,9.41,9.8,9.32,27154244,,0.0822,0.9005,"Aug 20, 12",5.839128
2012-08-21,68.2,67.12,68.58,67.25,3408429,9.62,9.35,9.53,9.35,23857917,,0.1964,2.1835,"Aug 21, 12",5.949429
2012-08-22,65.6,65.63,68.9,68.0,2591860,9.78,9.6,9.81,9.61,18425490,,-0.0287,-0.3061,"Aug 22, 12",6.081865
2012-08-23,65.06,68.35,67.57,66.56,4835112,9.4,9.76,9.74,9.42,34101214,,-0.1965,-2.161,"Aug 23, 12",6.007746
2012-08-24,65.06,65.88,66.1,63.75,3815584,9.4,9.23,9.19,9.01,26566554,,-0.1308,-1.4582,"Aug 24, 12",5.764989
2012-08-27,64.47,66.32,65.61,65.18,2584957,8.92,9.19,9.24,9.02,18500715,,-0.11,-1.2735,"Aug 27, 12",5.681402
2012-08-28,64.87,63.71,64.89,65.0,2312774,9.24,9.16,9.46,9.23,16340526,,0.08,0.9348,"Aug 28, 12",5.688647
2012-08-29,65.65,63.15,65.84,63.96,2296509,9.37,9.06,9.14,9.03,15908323,,0.07,0.8135,"Aug 29, 12",5.70861
2012-08-30,61.95,65.24,65.19,61.64,2781195,8.71,9.41,9.14,9.0,19327051,,-0.4243,-4.8602,"Aug 30, 12",5.56726
2012-08-31,60.44,64.33,64.44,61.12,4339912,8.55,9.11,9.07,8.54,29942892,,-0.1108,-1.2684,"Aug 31, 12",5.498598
2012-09-04,57.79,60.0,59.0,53.89,12620640,8.0,8.59,8.55,7.68,88908444,,-0.5664,-6.417,"Sep 4, 12",5.048638
2012-09-05,56.19,58.0,56.84,54.99,5569414,8.0,8.16,8.08,8.03,39411682,,-0.1386,-1.7352,"Sep 5, 12",4.814737
2012-09-06,57.26,56.09,57.7,55.85,5521920,8.29,8.0,8.15,7.95,38336362,,0.2455,3.1784,"Sep 6, 12",5.062374
2012-09-07,57.37,57.4,59.0,58.3,4348941,8.38,8.3,8.46,8.08,30574185,,0.0014,0.0178,"Sep 7, 12",5.131247
2012-09-10,56.08,58.88,59.75,55.95,3724220,8.31,8.14,8.31,8.06,25192265,,-0.1064,-1.3167,"Sep 10, 12",4.944377
2012-09-11,58.7,58.3,58.05,56.3,4921592,8.27,8.35,8.3,7.99,34236652,,0.1842,2.2174,"Sep 11, 12",5.215331
2012-09-12,57.58,58.4,60.66,57.56,3195059,8.24,8.52,8.59,8.22,23145310,,0.0075,0.0906,"Sep 12, 12",5.057415
2012-09-13,58.0,59.17,60.99,57.3,3530679,8.38,8.25,8.39,8.35,25009217,,0.1177,1.4032,"Sep 13, 12",5.180421
2012-09-14,61.61,59.2,64.48,59.4,4903256,9.06,8.72,9.15,8.39,33467239,,0.38,4.5048,"Sep 14, 12",5.649878
2012-09-17,58.79,60.09,61.0,59.37,5418539,8.37,8.68,8.63,8.19,37649546,,-0.5,-5.8818,"Sep 17, 12",5.157751
2012-09-18,56.34,58.49,58.47,56.01,4451787,8.18,8.37,8.36,8.03,30992285,,-0.1438,-1.7151,"Sep 18, 12",4.984552
2012-09-19,57.36,58.43,60.2,58.1,5149955,8.21,8.32,8.37,8.27,35906059,,0.14,1.8112,"Sep 19, 12",5.060102
2012-09-20,60.84,58.07,60.11,57.7,5534013,8.61,8.25,8.5,8.22,37333484,,0.2468,3.0408,"Sep 20, 12",5.445651
2012-09-21,60.03,59.6,59.96,58.24,4509657,8.66,8.8,8.75,8.5,30382668,,-0.1364,-1.6259,"Sep 21, 12",5.128915
2012-09-24,56.92,58.16,59.17,58.05,3485231,8.45,8.14,8.31,8.27,24429891,,-0.2,-2.435,"Sep 24, 12",5.052209
2012-09-25,56.1,58.45,57.73,55.9,6081013,8.02,8.12,8.37,7.98,42916244,,-0.38,-4.669,"Sep 25, 12",4.872634
2012-09-26,57.25,55.04,58.51,53.67,5309245,7.99,7.87,8.36,7.91,37237142,,0.19,2.5136,"Sep 26, 12",4.911414
2012-09-27,56.11,56.68,57.6,55.74,3095328,8.13,8.06,8.04,8.03,22151717,,0.06,0.7853,"Sep 27, 12",5.01481
2012-09-28,54.6,56.81,58.03,56.18,2296971,8.13,7.95,8.23,7.93,16189133,,-0.1613,-2.036,"Sep 28, 12",4.838119
2012-10-01,58.57,55.9,58.5,54.4,4448390,8.41,7.9,8.24,8.12,30796144,,0.24,3.0313,"Oct 1, 12",5.051462
2012-10-02,56.64,59.07,58.84,57.5,3087078,8.31,8.27,8.42,8.1,21810632,,0.0611,0.761,"Oct 2, 12",4.991072
2012-10-03,64.32,60.11,64.72,59.67,10981967,9.15,8.67,9.01,8.73,77757491,,0.8957,11.1825,"Oct 3, 12",5.838798
2012-10-04,69.01,62.76,70.15,64.82,13658719,9.73,9.19,9.69,9.29,94255009,,0.6044,6.8393,"Oct 4, 12",6.233454
2012-10-05,67.5,69.81,69.3,66.12,8570873,9.6,10.0,9.74,9.4,61477474,,-0.0161,-0.1706,"Oct 5, 12",6.221371
2012-10-08,76.13,71.6,75.75,73.38,13369814,10.6,10.4,10.7,10.37,93410544,,0.9993,10.627,"Oct 8, 12",6.984613
2012-10-09,67.79,70.8,69.81,66.1,11913080,9.51,10.1,10.41,9.66,84743017,,-1.18,-11.1612,"Oct 9, 12",5.964353
2012-10-10,68.8,66.47,67.94,66.17,5622072,9.63,9.6,9.8,9.6,39495844,,-0.0042,-0.0439,"Oct 10, 12",5.933824
2012-10-11,66.78,69.2,67.6,66.65,3250347,9.67,10.04,9.67,9.53,22308054,,0.0717,0.7387,"Oct 11, 12",5.961852
2012-10-12,65.9,66.3,67.4,65.1,3009236,9.54,9.6,9.83,9.51,21415659,,-0.2396,-2.5323,"Oct 12, 12",5.825887
2012-10-15,67.29,66.08,65.71,63.6,3062727,9.44,9.32,9.38,9.42,21419572,,0.0627,0.6745,"Oct 15, 12",6.00332
2012-10-16,67.67,67.7,68.82,66.01,4349591,9.74,9.7,9.69,9.48,30088620,,0.1933,2.0275,"Oct 16, 12",6.145962
2012-10-17,71.09,69.08,72.1,66.67,3928671,10.26,9.53,10.31,9.45,27790544,,0.3599,3.841,"Oct 17, 12",6.29293
2012-10-18,69.11,69.03,71.03,69.55,3999561,9.94,10.22,10.1,9.69,26931601,,-0.1715,-1.7183,"Oct 18, 12",6.323524
2012-10-19,66.78,68.82,69.8,66.78,3325911,9.72,9.7,10.06,9.58,23695372,,-0.35,-3.5581,"Oct 19, 12",5.88783
2012-10-22,70.51,67.11,71.39,67.19,6788860,9.9,9.24,10.06,9.32,47280287,,0.4164,4.646,"Oct 22, 12",6.4398
2012-10-23,70.53,70.2,72.25,67.01,9317717,9.79,9.75,10.19,9.58,66565473,,0.0502,0.5143,"Oct 23, 12",6.342222
2012-10-24,62.3,60.38,62.0,57.8,14631983,8.7,8.47,9.03,8.2,104006542,,-1.19,-12.461,"Oct 24, 12",5.591183
2012-10-25,61.68,60.36,64.61,60.3,4880467,8.91,8.99,8.89,8.6,33662497,,0.204,2.387,"Oct 25, 12",5.709343
2012-10-26,71.36,61.88,72.28,63.03,14934825,10.19,8.84,10.26,8.87,105225692,,1.2,13.202,"Oct 26, 12",6.581376
2012-10-31,79.31,69.44,85.59,66.87,15782955,11.52,9.93,12.49,9.37,111283917,,1.41,13.9951,"Oct 31, 12",7.470054
2012-11-01,79.96,81.08,81.06,75.84,9339448,11.4,11.22,11.48,11.03,65024247,,-0.2222,-2.022,"Nov 1, 12",7.424052
2012-11-02,77.8,77.93,82.14,79.21,4282681,11.43,11.46,11.46,11.2,31094208,,-0.1159,-1.0346,"Nov 2, 12",7.423183
2012-11-05,80.6,76.84,82.1,77.9,4247660,11.61,11.06,11.81,10.95,30420105,,0.2004,1.7898,"Nov 5, 12",7.26011
2012-11-06,78.67,79.68,81.21,76.12,5680723,11.0,11.12,11.85,10.93,39203079,,-0.2689,-2.417,"Nov 6, 12",7.149856
2012-11-07,80.62,79.95,82.08,78.34,4466335,11.2,10.98,11.62,11.4,32643166,,0.1925,1.7996,"Nov 7, 12",7.247856
2012-11-08,76.34,79.04,81.89,78.46,4827164,11.22,11.38,11.62,11.05,33956864,,-0.248,-2.2828,"Nov 8, 12",7.24364
2012-11-09,78.8,76.43,81.42,78.29,3385772,11.46,11.3,11.28,11.31,23877725,,0.2769,2.641,"Nov 9, 12",7.343542
2012-11-12,79.63,82.0,81.06,79.11,2743109,11.4,11.3,11.6,11.64,18376592,,0.0433,0.385,"Nov 12, 12",7.341587
2012-11-13,80.42,81.18,84.28,77.77,3920338,11.82,11.29,12.03,11.39,27453294,,0.2109,1.8147,"Nov 13, 12",7.627259
2012-11-14,80.66,82.0,82.83,78.8,3973041,11.9,11.89,11.75,11.54,27637177,,0.0256,0.219,"Nov 14, 12",7.723764
2012-11-15,85.55,83.33,86.0,80.4,2551351,11.98,11.46,12.2,11.83,18252350,,0.2467,2.2306,"Nov 15, 12",7.85876
2012-11-16,82.3,82.1,86.8,81.31,4769274,11.98,11.94,12.31,11.52,33472633,,-0.083,-0.7192,"Nov 16, 12",7.881153
2012-11-19,85.04,82.47,85.03,83.5,3399691,11.8,12.02,12.23,11.62,24104202,,0.0663,0.5969,"Nov 19, 12",7.78189
2012-11-20,84.5,85.42,87.0,83.05,2268453,11.87,11.77,12.54,11.66,15785502,,0.1489,1.2932,"Nov 20, 12",7.73646
2012-11-21,84.0,85.0,85.75,84.3,1623971,12.24,11.81,12.65,12.16,11279156,,0.0898,0.742,"Nov 21, 12",7.82522
2012-11-23,86.34,86.15,84.0,83.12,1257037,12.03,12.22,12.5,12.24,8551637,,-0.0073,-0.0604,"Nov 23, 12",8.068178
2012-11-26,84.5,86.2,84.25,81.13,1949759,12.03,12.1,12.05,11.8,13773761,,-0.1301,-1.0827,"Nov 26, 12",7.784145
2012-11-27,85.64,84.85,85.0,83.26,2261086,12.1,12.19,12.11,11.95,15857352,,0.1458,1.2765,"Nov 27, 12",7.977804
2012-11-28,84.15,85.59,87.0,82.84,2175529,12.25,12.01,12.26,12.17,14968251,,-0.1261,-1.0485,"Nov 28, 12",8.018591
2012-11-29,83.32,83.6,85.57,84.3,1648908,11.85,11.9,12.08,11.72,11935597,,-0.1266,-1.062,"Nov 29, 12",7.940915
2012-11-30,85.42,81.4,84.38,80.06,2179219,12.15,11.9,11.89,11.79,15712755,,0.048,0.412,"Nov 30, 12",7.691301
2012-12-03,78.0,84.06,84.88,76.3,4356747,11.38,11.74,12.08,11.04,29237680,,-0.8521,-7.1258,"Dec 3, 12",7.287535
2012-12-04,88.97,79.13,91.0,77.9,14987502,12.91,10.94,12.92,10.8,105654802,,1.59,14.703,"Dec 4, 12",8.165399
2012-12-05,85.84,88.3,90.62,85.77,8871572,12.27,12.89,12.72,12.2,59806528,,-0.4749,-3.882,"Dec 5, 12",8.183349
2012-12-06,90.45,83.2,92.97,83.6,5513543,12.61,12.3,12.98,11.95,39272962,,0.4,3.4736,"Dec 6, 12",8.383943
2012-12-07,89.05,91.56,89.87,86.04,5165383,12.5,12.63,13.2,12.37,35880562,,-0.0284,-0.221,"Dec 7, 12",8.330523
2012-12-10,84.9,88.0,87.0,84.5,2103366,12.31,12.42,12.55,12.38,14338999,,-0.1764,-1.4247,"Dec 10, 12",8.300219
2012-12-11,88.54,87.8,88.03,85.7,2362596,12.4,12.24,12.54,12.58,16269298,,0.1916,1.5224,"Dec 11, 12",8.449779
2012-12-12,91.6,89.84,94.53,87.9,7879587,13.39,12.52,13.31,12.43,56345529,,0.6829,5.6151,"Dec 12, 12",8.960857
2012-12-13,93.38,94.13,97.64,91.46,4228943,13.76,13.06,13.37,13.47,29496619,,0.2689,2.0596,"Dec 13, 12",8.942123
2012-12-14,93.4,94.43,94.91,92.0,4026327,13.77,13.59,13.66,13.3,28431609,,0.1084,0.8074,"Dec 14, 12",8.915996
2012-12-17,96.2,96.76,95.03,93.11,3146299,13.74,13.6,14.06,13.26,22623775,,0.2,1.5526,"Dec 17, 12",9.108218
2012-12-18,96.68,98.57,98.2,96.0,4396591,13.69,13.6,14.45,13.48,29693286,,0.1357,1.0164,"Dec 18, 12",9.249859
2012-12-19,95.05,100.9,99.3,97.18,4486936,13.8,14.3,14.59,13.73,31531398,,-0.2402,-1.7586,"Dec 19, 12",9.294035
2012-12-20,93.7,97.07,95.9,93.05,2468598,13.92,14.07,13.7,13.41,16892906,,-0.0713,-0.5098,"Dec 20, 12",9.198492
2012-12-21,94.85,94.06,96.49,92.1,4074183,13.07,13.55,13.88,13.48,29747289,,-0.3208,-2.3213,"Dec 21, 12",9.015019
2012-12-24,91.05,93.47,95.79,92.3,1049382,13.5,13.61,13.41,13.19,7308108,,-0.1592,-1.2159,"Dec 24, 12",8.841478
2012-12-26,93.29,90.98,94.6,90.07,2263528,13.02,13.0,13.89,13.29,15245026,,0.06,0.4682,"Dec 26, 12",8.573633
2012-12-27,94.3,93.14,94.4,91.53,2137566,12.99,13.0,13.6,12.98,15621124,,-0.0215,-0.1701,"Dec 27, 12",8.842612
2012-12-28,90.36,92.1,93.29,92.4,1593864,13.07,13.37,13.05,13.3,11502586,,-0.1706,-1.3158,"Dec 28, 12",8.541659
2012-12-31,96.62,90.47,96.4,92.5,2695764,13.75,13.01,13.97,13.34,18490781,,0.4696,3.6603,"Dec 31, 12",8.970721
2013-01-02,93.39,99.19,97.74,90.96,2818498,13.52,13.7,14.06,13.39,19795066,,-0.0869,-0.631,"Jan 2, 13",8.774139
2013-01-03,98.32,93.27,99.61,95.86,4028544,13.9,13.5,14.28,13.52,29200344,,0.6788,5.0411,"Jan 3, 13",9.245138
2013-01-04,96.89,99.11,102.39,97.57,2604809,14.06,14.3,14.32,13.87,18501048,,-0.0888,-0.6472,"Jan 4, 13",9.347299
2013-01-07,102.0,101.16,105.83,98.02,6611804,14.62,13.89,14.82,14.12,46967758,,0.4773,3.3625,"Jan 7, 13",9.706767
2013-01-08,101.4,103.47,105.97,101.6,3566632,14.18,14.44,15.13,14.07,25899960,,-0.304,-2.0656,"Jan 8, 13",9.265477
2013-01-09,98.12,98.82,102.83,99.17,3000238,14.2,14.27,14.45,14.09,20325253,,-0.1785,-1.3249,"Jan 9, 13",9.149793
2013-01-10,101.0,96.7,104.3,97.3,3830524,14.0,14.1,14.65,13.98,26291824,,0.308,2.1969,"Jan 10, 13",9.736959
2013-01-11,105.6,100.16,105.2,102.0,4350314,15.0,14.59,15.22,14.0,31317076,,0.48,3.4228,"Jan 11, 13",10.073467
2013-01-14,107.15,104.52,107.0,104.13,3375164,15.24,14.53,15.13,15.01,23741879,,0.3118,2.1793,"Jan 14, 13",10.033488
2013-01-15,105.43,107.53,105.75,102.46,2447381,15.04,15.21,15.5,14.92,17534133,,-0.2589,-1.7526,"Jan 15, 13",9.9945
2013-01-16,101.88,103.17,104.8,97.04,4142498,14.05,14.62,15.16,14.05,28919245,,-0.6243,-4.2785,"Jan 16, 13",9.329889
2013-01-17,98.6,102.55,100.9,96.17,2421571,14.25,14.71,14.74,14.3,16591549,,0.0329,0.229,"Jan 17, 13",9.394172
2013-01-18,101.08,101.26,102.79,99.46,5172009,14.19,15.04,14.8,14.7,36844178,,0.22,1.5539,"Jan 18, 13",9.592468
2013-01-22,101.3,103.52,99.85,100.77,3382355,14.24,14.33,14.73,14.3,23466268,,-0.201,-1.3794,"Jan 22, 13",9.325032
2013-01-23,108.27,98.69,107.35,101.58,10759233,14.9,14.14,15.42,14.35,76482202,,0.8075,5.8402,"Jan 23, 13",10.081272
2013-01-24,148.62,149.85,154.26,145.62,17071007,21.61,20.72,22.02,20.69,122755573,,6.33,42.3908,"Jan 24, 13",14.59523
2013-01-25,174.74,146.0,180.18,150.31,27861473,25.06,21.74,25.29,20.9,196800462,,3.31,15.7123,"Jan 25, 13",17.130301
2013-01-28,167.36,179.16,184.91,168.11,15929351,23.26,25.21,26.27,24.01,111184635,,-1.09,-4.5526,"Jan 28, 13",16.697498
2013-01-29,176.2,158.37,172.46,161.05,8635836,24.24,23.46,24.56,23.15,60285429,,1.0,4.3523,"Jan 29, 13",17.573597
2013-01-30,169.8,179.24,176.5,165.31,7201945,24.88,25.6,26.17,23.85,48754713,,-0.2121,-0.8814,"Jan 30, 13",16.958052
2013-01-31,171.93,172.85,176.0,165.54,5241233,24.15,24.97,24.4,23.6,36365365,,-0.3514,-1.478,"Jan 31, 13",16.50448
2013-02-01,172.6,174.0,181.0,167.99,7462736,23.6,24.58,25.44,24.44,51619702,,-0.0651,-0.269,"Feb 1, 13",17.153641
2013-02-04,178.18,168.15,181.47,169.47,7420866,25.45,23.59,25.67,24.04,52575101,,1.42,6.1208,"Feb 4, 13",18.138145
2013-02-05,178.14,173.73,183.56,173.0,8262349,25.39,24.79,25.54,24.82,57242931,,-0.0523,-0.2097,"Feb 5, 13",17.621242
2013-02-06,185.64,177.0,192.61,179.02,10067567,27.35,26.0,26.72,26.03,67358598,,1.47,5.9683,"Feb 6, 13",19.248486
2013-02-07,185.75,190.79,195.22,185.47,7614805,26.03,26.69,27.57,26.78,54640124,,-0.3561,-1.384,"Feb 7, 13",18.676592
2013-02-08,187.54,188.67,189.72,182.32,3773980,26.23,26.82,27.31,26.94,26757584,,-0.1448,-0.5598,"Feb 8, 13",18.640918
2013-02-11,183.78,185.09,185.67,176.4,4196585,25.88,26.71,26.3,26.03,30508379,,-0.46,-1.7567,"Feb 11, 13",18.305963
2013-02-12,185.62,187.64,187.24,182.18,5083321,25.7,25.95,26.33,26.0,35358859,,0.0088,0.0345,"Feb 12, 13",17.965157
2013-02-13,192.93,182.4,191.5,181.44,5985029,27.15,26.91,27.79,25.76,42850770,,1.21,4.7936,"Feb 13, 13",18.749533
2013-02-14,190.4,191.31,192.75,188.64,4780913,27.88,26.77,27.41,27.26,32835465,,0.1655,0.6356,"Feb 14, 13",19.563268
2013-02-15,189.6,195.35,190.0,193.67,3905469,27.78,27.88,27.97,26.91,27337632,,0.3065,1.1566,"Feb 15, 13",19.470164
2013-02-19,203.58,196.0,205.36,198.92,4879933,29.05,28.33,28.61,27.44,34900463,,1.0291,3.7015,"Feb 19, 13",20.073717
2013-02-20,188.43,202.84,201.1,194.8,5088282,27.65,28.31,29.52,27.78,35423030,,-1.36,-4.8667,"Feb 20, 13",19.123124
2013-02-21,191.26,192.0,197.4,186.5,5516881,27.31,26.68,28.82,26.11,37040981,,0.0043,0.0164,"Feb 21, 13",18.935157
2013-02-22,183.51,190.28,183.9,186.11,5796638,26.04,26.91,27.53,25.67,40444905,,-1.05,-3.9051,"Feb 22, 13",18.015609
2013-02-25,186.45,184.26,188.1,178.93,7666673,26.23,26.35,27.57,25.76,54186425,,-0.0802,-0.301,"Feb 25, 13",18.288319
2013-02-26,190.21,182.6,187.5,180.0,4946488,27.5,26.5,27.12,26.03,35079502,,0.7132,2.7829,"Feb 26, 13",18.77715
2013-02-27,190.89,189.89,187.0,188.94,3266732,26.95,26.88,27.84,26.83,23654195,,0.0344,0.1299,"Feb 27, 13",18.729505
2013-02-28,191.53,187.26,194.61,192.49,4922904,27.93,27.46,27.48,26.39,35775045,,0.5461,2.0749,"Feb 28, 13",19.447266
2013-03-01,193.54,192.09,198.01,194.7,3157445,27.13,27.88,27.72,27.6,21864471,,0.1912,0.6938,"Mar 1, 13",19.84256
2013-03-04,183.67,193.75,190.44,185.22,7055420,27.12,27.56,27.37,26.04,50016460,,-1.22,-4.3439,"Mar 4, 13",18.667015
